ticket_id,customer_id,created_at,resolved_at,category,priority,status,resolution_time_hours,ticket_text
7032,6608-QQLVK,2026-07-05,2026-07-07,billing,medium,closed,71.63,Asked why the monthly charge increased without notice.
7033,6608-QQLVK,2026-05-05,,technical,low,open,,Feature X is not syncing data correctly.
7034,6608-QQLVK,2026-06-21,2026-06-24,technical,medium,closed,72.39,Requested help configuring an integration.
7035,0298-XACET,2026-04-18,2026-04-18,technical,medium,closed,1.25,Requested help configuring an integration.
7036,0298-XACET,2026-05-14,2026-05-15,other,low,closed,35.33,Asked about cancellation policy and notice period.
7037,7560-QJAVJ,2026-05-14,,billing,medium,open,,Reported a failed payment and requested a retry.
7038,2995-YWTCD,2026-07-22,2026-07-22,billing,medium,closed,3.31,Customer disputes a charge on their most recent invoice.
7039,3551-HUAZH,2026-07-18,2026-07-19,technical,high,closed,26.76,Requested help configuring an integration.
7040,9137-UIYPG,2026-04-19,2026-04-19,other,high,closed,19.34,Asked about cancellation policy and notice period.
7041,2809-ZMYOQ,2026-08-08,2026-08-09,billing,high,closed,27.56,Customer disputes a charge on their most recent invoice.
7042,0254-WWRKD,2026-05-25,,other,low,open,,Requested a copy of past invoices.
7043,7727-SHVZV,2026-04-03,,billing,medium,open,,Asked why the monthly charge increased without notice.
7044,6302-JGYRJ,2026-06-14,,billing,medium,open,,Asked why the monthly charge increased without notice.
7045,5339-PXDVH,2026-04-15,,billing,high,open,,Asked why the monthly charge increased without notice.
7046,5339-PXDVH,2026-06-01,2026-06-01,technical,high,closed,7.42,Requested help configuring an integration.
7047,8782-NUUOL,2026-09-14,,billing,low,open,,Requested a refund for a duplicate charge.
7048,8782-NUUOL,2026-06-07,2026-06-07,other,medium,closed,3.63,Requested a copy of past invoices.
7049,3685-YLCMQ,2026-04-09,,billing,low,open,,Customer disputes a charge on their most recent invoice.
7050,3685-YLCMQ,2026-04-28,,billing,high,open,,Asked why the monthly charge increased without notice.
7051,3685-YLCMQ,2026-08-19,,billing,low,open,,Requested a refund for a duplicate charge.
7052,3685-YLCMQ,2026-08-22,,billing,low,open,,Asked why the monthly charge increased without notice.
7053,3685-YLCMQ,2026-04-21,2026-04-24,other,low,closed,83.4,Asked about cancellation policy and notice period.
7054,4609-KNNWG,2026-04-03,,billing,low,open,,Reported a failed payment and requested a retry.
7055,9529-OFXHY,2026-08-19,2026-08-19,other,medium,closed,19.99,Requested a copy of past invoices.
7056,8634-MPHTR,2026-07-04,,other,high,open,,Asked about cancellation policy and notice period.
7057,8634-MPHTR,2026-04-22,2026-04-24,other,low,closed,55.25,Asked about cancellation policy and notice period.
7058,8634-MPHTR,2026-05-14,,billing,low,open,,Customer disputes a charge on their most recent invoice.
7059,8634-MPHTR,2026-04-04,2026-04-05,billing,medium,closed,43.72,Reported a failed payment and requested a retry.
7060,8634-MPHTR,2026-05-03,,billing,low,open,,Asked why the monthly charge increased without notice.
7061,2669-QVCRG,2026-05-17,2026-05-18,technical,medium,closed,31.59,App crashes when loading the dashboard view.
7062,2669-QVCRG,2026-05-11,2026-05-12,billing,low,closed,34.27,Reported a failed payment and requested a retry.
7063,2478-EEWWM,2026-04-26,,billing,low,open,,Requested a refund for a duplicate charge.
7064,2478-EEWWM,2026-07-25,2026-07-26,other,low,closed,33.63,Provided feedback about the onboarding experience.
7065,9174-IHETN,2026-04-25,,technical,low,open,,Reported repeated login failures over the past week.
7066,2233-TXSIU,2026-05-30,2026-05-31,technical,medium,closed,42.98,App crashes when loading the dashboard view.
7067,3256-EZDBI,2026-05-12,,other,medium,open,,Requested a copy of past invoices.
7068,3256-EZDBI,2026-06-01,,billing,low,open,,Reported a failed payment and requested a retry.
7069,3256-EZDBI,2026-08-11,,technical,low,open,,App crashes when loading the dashboard view.
7070,8761-NSOBC,2026-06-05,2026-06-06,technical,low,closed,43.32,App crashes when loading the dashboard view.
7071,0872-CASZJ,2026-06-28,,billing,low,open,,Asked why the monthly charge increased without notice.
7072,4726-DLWQN,2026-08-06,2026-08-06,other,low,closed,15.57,Asked about cancellation policy and notice period.
7073,9494-MRNYX,2026-04-25,,other,high,open,,Provided feedback about the onboarding experience.
7074,2599-CZABP,2026-04-19,,technical,medium,open,,Reported repeated login failures over the past week.
7075,0859-YGKFW,2026-07-12,2026-07-13,billing,low,closed,47.09,Customer disputes a charge on their most recent invoice.
7076,7196-LIWRH,2026-06-29,,technical,medium,open,,Requested help configuring an integration.
7077,7196-LIWRH,2026-04-24,,other,low,open,,Asked about cancellation policy and notice period.
7078,7196-LIWRH,2026-05-21,,billing,high,open,,Customer disputes a charge on their most recent invoice.
7079,3518-FSTWG,2026-04-22,2026-04-22,billing,medium,closed,3.21,Asked why the monthly charge increased without notice.
7080,9330-VOFSZ,2026-08-17,2026-08-17,technical,low,closed,19.63,App crashes when loading the dashboard view.
7081,4351-QLCSU,2026-05-28,2026-05-30,billing,low,closed,61.74,Customer disputes a charge on their most recent invoice.
7082,0939-EREMR,2026-05-30,2026-05-30,technical,high,closed,17.5,App crashes when loading the dashboard view.
7083,0939-EREMR,2026-06-07,2026-06-07,billing,medium,closed,2.18,Customer disputes a charge on their most recent invoice.
7084,5419-JPRRN,2026-08-05,2026-08-07,technical,medium,closed,56.2,Reported repeated login failures over the past week.
7085,5419-JPRRN,2026-06-13,,billing,medium,open,,Requested a refund for a duplicate charge.
7086,3644-QXEHN,2026-08-04,2026-08-04,other,low,closed,23.22,Provided feedback about the onboarding experience.
7087,2911-IJORQ,2026-08-05,2026-08-06,other,medium,closed,36.28,Asked about cancellation policy and notice period.
7088,2100-BDNSN,2026-04-04,,billing,medium,open,,Reported a failed payment and requested a retry.
7089,2100-BDNSN,2026-05-13,,billing,high,open,,Reported a failed payment and requested a retry.
7090,5998-DZLYR,2026-09-06,,billing,medium,open,,Requested a refund for a duplicate charge.
7091,0488-GSLFR,2026-06-29,,billing,low,open,,Customer disputes a charge on their most recent invoice.
7092,0488-GSLFR,2026-08-29,,billing,medium,open,,Asked why the monthly charge increased without notice.
7093,0488-GSLFR,2026-04-18,,technical,low,open,,Requested help configuring an integration.
7094,9318-NKNFC,2026-05-26,,other,low,open,,Provided feedback about the onboarding experience.
7095,9318-NKNFC,2026-08-05,2026-08-05,other,medium,closed,6.14,General question about plan upgrade options.
7096,9728-FTTVZ,2026-08-06,2026-08-07,billing,low,closed,32.0,Requested a refund for a duplicate charge.
7097,9728-FTTVZ,2026-06-21,2026-06-23,billing,medium,closed,71.78,Requested a refund for a duplicate charge.
7098,4310-KEDTB,2026-05-18,2026-05-18,technical,high,closed,18.86,Feature X is not syncing data correctly.
7099,7254-IQWOZ,2026-06-13,2026-06-14,other,medium,closed,46.09,Asked about cancellation policy and notice period.
7100,2474-BRUCM,2026-07-28,,technical,medium,open,,Feature X is not syncing data correctly.
7101,4062-HBMOS,2026-03-28,,billing,medium,open,,Asked why the monthly charge increased without notice.
7102,0742-NXBGR,2026-08-08,2026-08-08,billing,low,closed,15.43,Customer disputes a charge on their most recent invoice.
7103,0742-NXBGR,2026-03-22,2026-03-23,billing,medium,closed,35.28,Asked why the monthly charge increased without notice.
7104,4753-PADAS,2026-09-12,2026-09-12,other,low,closed,14.11,Requested a copy of past invoices.
7105,6110-OHIHY,2026-07-31,2026-08-02,other,medium,closed,53.21,Requested a copy of past invoices.
7106,5889-LFOLL,2026-03-27,2026-03-27,technical,medium,closed,8.85,App crashes when loading the dashboard view.
7107,8708-XPXHZ,2026-07-05,2026-07-07,billing,low,closed,57.17,Customer disputes a charge on their most recent invoice.
7108,8708-XPXHZ,2026-08-05,2026-08-07,technical,medium,closed,50.11,Reported repeated login failures over the past week.
7109,0616-ATFGB,2026-05-20,,billing,low,open,,Customer disputes a charge on their most recent invoice.
7110,0572-ZJKLT,2026-09-02,2026-09-03,other,medium,closed,24.76,Requested a copy of past invoices.
7111,1353-LJWEM,2026-05-30,2026-05-31,billing,medium,closed,38.28,Reported a failed payment and requested a retry.
7112,1794-SWWKL,2026-05-30,,technical,low,open,,App crashes when loading the dashboard view.
7113,6166-YIPFO,2026-06-05,,other,medium,open,,Provided feedback about the onboarding experience.
7114,6166-YIPFO,2026-04-20,2026-04-20,other,low,closed,15.51,Asked about cancellation policy and notice period.
7115,7016-BPGEU,2026-08-20,,technical,medium,open,,Feature X is not syncing data correctly.
7116,7016-BPGEU,2026-07-15,2026-07-15,billing,low,closed,1.22,Asked why the monthly charge increased without notice.
7117,6876-ADESB,2026-07-04,2026-07-06,billing,high,closed,63.48,Reported a failed payment and requested a retry.
7118,6876-ADESB,2026-04-16,2026-04-17,billing,low,closed,46.85,Asked why the monthly charge increased without notice.
7119,1963-SVUCV,2026-04-24,,other,low,open,,General question about plan upgrade options.
7120,1963-SVUCV,2026-07-03,2026-07-04,billing,medium,closed,41.33,Asked why the monthly charge increased without notice.
7121,4184-VODJZ,2026-06-24,,technical,medium,open,,Reported repeated login failures over the past week.
7122,4184-VODJZ,2026-06-18,,technical,low,open,,App crashes when loading the dashboard view.
7123,0220-EBGCE,2026-05-05,2026-05-07,billing,high,closed,58.64,Asked why the monthly charge increased without notice.
7124,2834-JKOOW,2026-09-06,2026-09-07,technical,low,closed,36.82,Reported repeated login failures over the past week.
7125,0230-UBYPQ,2026-07-17,2026-07-17,other,medium,closed,18.92,Provided feedback about the onboarding experience.
7126,0230-UBYPQ,2026-04-09,2026-04-09,other,high,closed,10.06,Provided feedback about the onboarding experience.
7127,0230-UBYPQ,2026-08-06,,technical,high,open,,Reported repeated login failures over the past week.
7128,0230-UBYPQ,2026-06-27,2026-06-28,billing,medium,closed,38.68,Customer disputes a charge on their most recent invoice.
7129,4923-ADWXJ,2026-06-30,2026-07-01,other,low,closed,27.52,Requested a copy of past invoices.
7130,1763-KUAAW,2026-06-19,2026-06-19,technical,high,closed,14.94,Requested help configuring an integration.
7131,1763-KUAAW,2026-07-27,2026-07-28,other,medium,closed,39.95,Asked about cancellation policy and notice period.
7132,5195-KPUNQ,2026-08-09,2026-08-09,technical,low,closed,15.48,Feature X is not syncing data correctly.
7133,5195-KPUNQ,2026-03-24,2026-03-25,technical,medium,closed,46.41,App crashes when loading the dashboard view.
7134,5195-KPUNQ,2026-05-04,2026-05-04,technical,low,closed,22.1,Reported repeated login failures over the past week.
7135,0520-FDVVT,2026-08-09,,billing,low,open,,Asked why the monthly charge increased without notice.
7136,3439-GVUSX,2026-04-07,2026-04-08,other,low,closed,34.64,Asked about cancellation policy and notice period.
7137,3439-GVUSX,2026-07-26,2026-07-26,billing,medium,closed,11.37,Requested a refund for a duplicate charge.
7138,3439-GVUSX,2026-09-02,2026-09-02,technical,high,closed,1.12,App crashes when loading the dashboard view.
7139,1444-VVSGW,2026-07-05,2026-07-05,other,high,closed,9.6,Asked about cancellation policy and notice period.
7140,5949-HGVJL,2026-03-30,2026-03-30,other,medium,closed,16.58,Asked about cancellation policy and notice period.
7141,3315-TOTBP,2026-03-27,,other,low,open,,Asked about cancellation policy and notice period.
7142,3315-TOTBP,2026-05-14,2026-05-15,technical,low,closed,27.08,App crashes when loading the dashboard view.
7143,3315-TOTBP,2026-08-15,,billing,low,open,,Customer disputes a charge on their most recent invoice.
7144,6661-HBGWL,2026-06-07,2026-06-09,billing,medium,closed,61.32,Customer disputes a charge on their most recent invoice.
7145,1518-VOWAV,2026-05-23,2026-05-23,technical,low,closed,17.56,Requested help configuring an integration.
7146,9828-QHFBK,2026-08-15,2026-08-15,billing,medium,closed,19.38,Reported a failed payment and requested a retry.
7147,3908-MKIMJ,2026-04-24,,technical,high,open,,Reported repeated login failures over the past week.
7148,5012-YSPJJ,2026-06-12,,technical,medium,open,,Feature X is not syncing data correctly.
7149,5909-ECHUI,2026-08-09,2026-08-11,other,high,closed,63.95,Asked about cancellation policy and notice period.
7150,6728-VOIFY,2026-05-13,2026-05-13,billing,medium,closed,6.99,Reported a failed payment and requested a retry.
7151,9317-WZPGV,2026-04-23,2026-04-25,billing,low,closed,53.62,Customer disputes a charge on their most recent invoice.
7152,9317-WZPGV,2026-05-24,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
7153,4891-NLUBA,2026-04-05,2026-04-06,other,medium,closed,47.59,Requested a copy of past invoices.
7154,4891-NLUBA,2026-03-25,2026-03-25,other,high,closed,3.73,Provided feedback about the onboarding experience.
7155,4891-NLUBA,2026-07-22,,billing,low,open,,Reported a failed payment and requested a retry.
7156,2856-HYAPG,2026-04-29,2026-04-29,technical,low,closed,16.24,Feature X is not syncing data correctly.
7157,2856-HYAPG,2026-07-21,,billing,low,open,,Asked why the monthly charge increased without notice.
7158,2856-HYAPG,2026-04-07,2026-04-09,technical,medium,closed,65.49,Reported repeated login failures over the past week.
7159,2856-HYAPG,2026-07-13,,other,medium,open,,General question about plan upgrade options.
7160,8709-KRDVL,2026-09-03,2026-09-04,technical,high,closed,29.87,Requested help configuring an integration.
7161,4488-PSYCG,2026-08-31,2026-09-02,technical,medium,closed,59.61,App crashes when loading the dashboard view.
7162,4488-PSYCG,2026-05-18,,technical,medium,open,,Requested help configuring an integration.
7163,4488-PSYCG,2026-06-01,,technical,medium,open,,Feature X is not syncing data correctly.
7164,1427-VERSM,2026-04-10,,other,low,open,,Requested a copy of past invoices.
7165,1427-VERSM,2026-05-02,,technical,high,open,,Feature X is not syncing data correctly.
7166,9801-NOSHQ,2026-06-05,2026-06-06,technical,medium,closed,27.83,Requested help configuring an integration.
7167,9801-NOSHQ,2026-09-14,,billing,medium,open,,Asked why the monthly charge increased without notice.
7168,9801-NOSHQ,2026-08-16,2026-08-16,technical,low,closed,5.13,Reported repeated login failures over the past week.
7169,9801-NOSHQ,2026-07-07,2026-07-07,technical,low,closed,16.95,Reported repeated login failures over the past week.
7170,3621-CEOVK,2026-06-20,,technical,low,open,,Feature X is not syncing data correctly.
7171,3621-CEOVK,2026-09-09,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
7172,6906-ANDWJ,2026-05-08,2026-05-09,billing,high,closed,28.73,Customer disputes a charge on their most recent invoice.
7173,2159-TURXX,2026-04-09,2026-04-10,technical,low,closed,29.4,Reported repeated login failures over the past week.
7174,3795-CAWEX,2026-09-11,2026-09-12,billing,medium,closed,26.03,Asked why the monthly charge increased without notice.
7175,5647-URDKA,2026-09-06,2026-09-07,technical,medium,closed,41.98,Reported repeated login failures over the past week.
7176,9626-WEQRM,2026-07-07,2026-07-07,other,medium,closed,7.26,Requested a copy of past invoices.
