ticket_id,customer_id,created_at,resolved_at,category,priority,status,resolution_time_hours,ticket_text
1948,CUST-001754,2026-04-26,2026-04-26,other,low,closed,10.13,Requested a copy of past invoices.
1949,CUST-001755,2026-06-04,2026-06-04,other,medium,closed,14.39,Asked about cancellation policy and notice period.
1950,CUST-001755,2026-08-17,2026-08-17,other,low,closed,3.01,Provided feedback about the onboarding experience.
1951,CUST-001756,2026-07-29,2026-07-29,technical,low,closed,13.73,App crashes when loading the dashboard view.
1952,CUST-001756,2026-05-25,,billing,high,open,,Asked why the monthly charge increased without notice.
1953,CUST-001757,2026-08-12,2026-08-13,technical,medium,closed,42.55,Reported repeated login failures over the past week.
1954,CUST-001758,2026-08-08,,other,high,open,,Provided feedback about the onboarding experience.
1955,CUST-001760,2026-05-20,,billing,medium,open,,Asked why the monthly charge increased without notice.
1956,CUST-001761,2026-05-19,2026-05-19,billing,medium,closed,22.35,Asked why the monthly charge increased without notice.
1957,CUST-001762,2026-08-23,,other,low,open,,General question about plan upgrade options.
1958,CUST-001763,2026-09-01,,other,high,open,,General question about plan upgrade options.
1959,CUST-001763,2026-06-06,,billing,low,open,,Asked why the monthly charge increased without notice.
1960,CUST-001763,2026-05-12,,technical,high,open,,Reported repeated login failures over the past week.
1961,CUST-001764,2026-07-24,2026-07-24,billing,medium,closed,6.2,Asked why the monthly charge increased without notice.
1962,CUST-001764,2026-04-28,,technical,high,open,,Requested help configuring an integration.
1963,CUST-001765,2026-08-21,2026-08-21,billing,medium,closed,23.99,Reported a failed payment and requested a retry.
1964,CUST-001766,2026-08-10,,billing,high,open,,Asked why the monthly charge increased without notice.
1965,CUST-001766,2026-04-10,,technical,high,open,,Requested help configuring an integration.
1966,CUST-001769,2026-05-25,,other,medium,open,,Asked about cancellation policy and notice period.
1967,CUST-001769,2026-06-05,2026-06-05,technical,medium,closed,16.01,Reported repeated login failures over the past week.
1968,CUST-001770,2026-06-30,,technical,medium,open,,Feature X is not syncing data correctly.
1969,CUST-001771,2026-07-14,2026-07-15,other,medium,closed,47.21,Provided feedback about the onboarding experience.
1970,CUST-001771,2026-07-20,2026-07-20,other,low,closed,5.03,General question about plan upgrade options.
1971,CUST-001772,2026-09-12,2026-09-12,technical,high,closed,17.11,App crashes when loading the dashboard view.
1972,CUST-001774,2026-06-28,2026-06-28,technical,low,closed,3.54,Reported repeated login failures over the past week.
1973,CUST-001775,2026-07-29,2026-07-29,billing,medium,closed,16.0,Reported a failed payment and requested a retry.
1974,CUST-001776,2026-08-31,2026-09-01,technical,low,closed,47.52,App crashes when loading the dashboard view.
1975,CUST-001776,2026-07-05,2026-07-05,technical,medium,closed,5.65,Feature X is not syncing data correctly.
1976,CUST-001777,2026-04-21,2026-04-21,other,low,closed,13.74,Requested a copy of past invoices.
1977,CUST-001779,2026-06-06,2026-06-07,technical,low,closed,41.46,Feature X is not syncing data correctly.
1978,CUST-001780,2026-04-11,2026-04-14,technical,medium,closed,74.73,Requested help configuring an integration.
1979,CUST-001782,2026-07-21,,other,high,open,,Asked about cancellation policy and notice period.
1980,CUST-001782,2026-08-10,2026-08-10,technical,high,closed,12.56,Feature X is not syncing data correctly.
1981,CUST-001782,2026-08-02,2026-08-03,other,low,closed,41.33,Asked about cancellation policy and notice period.
1982,CUST-001783,2026-03-27,,other,low,open,,General question about plan upgrade options.
1983,CUST-001783,2026-09-07,2026-09-07,billing,low,closed,7.72,Reported a failed payment and requested a retry.
1984,CUST-001783,2026-05-23,,other,high,open,,Provided feedback about the onboarding experience.
1985,CUST-001785,2026-03-26,,billing,high,open,,Reported a failed payment and requested a retry.
1986,CUST-001786,2026-07-29,2026-07-30,billing,high,closed,31.66,Customer disputes a charge on their most recent invoice.
1987,CUST-001788,2026-04-02,2026-04-03,other,low,closed,37.26,Provided feedback about the onboarding experience.
1988,CUST-001789,2026-03-28,,technical,low,open,,Requested help configuring an integration.
1989,CUST-001790,2026-06-29,,technical,medium,open,,Feature X is not syncing data correctly.
1990,CUST-001791,2026-05-06,,billing,medium,open,,Reported a failed payment and requested a retry.
1991,CUST-001793,2026-08-20,,technical,medium,open,,Reported repeated login failures over the past week.
1992,CUST-001796,2026-05-10,,other,high,open,,Provided feedback about the onboarding experience.
1993,CUST-001798,2026-06-14,2026-06-15,other,high,closed,45.98,Requested a copy of past invoices.
1994,CUST-001801,2026-07-25,2026-07-26,other,high,closed,42.86,Asked about cancellation policy and notice period.
1995,CUST-001801,2026-08-22,2026-08-23,technical,medium,closed,31.88,App crashes when loading the dashboard view.
1996,CUST-001803,2026-08-16,,billing,medium,open,,Requested a refund for a duplicate charge.
1997,CUST-001804,2026-07-20,,other,low,open,,Requested a copy of past invoices.
1998,CUST-001806,2026-08-08,2026-08-08,technical,medium,closed,3.68,Feature X is not syncing data correctly.
1999,CUST-001806,2026-08-25,2026-08-26,technical,low,closed,24.72,Reported repeated login failures over the past week.
2000,CUST-001808,2026-06-28,2026-06-28,technical,low,closed,12.82,Feature X is not syncing data correctly.
2001,CUST-001808,2026-05-08,2026-05-08,technical,medium,closed,13.09,Requested help configuring an integration.
2002,CUST-001809,2026-08-18,2026-08-18,other,high,closed,14.01,Asked about cancellation policy and notice period.
2003,CUST-001809,2026-07-02,2026-07-02,other,low,closed,9.8,Provided feedback about the onboarding experience.
2004,CUST-001812,2026-07-29,2026-07-29,billing,low,closed,4.86,Reported a failed payment and requested a retry.
2005,CUST-001813,2026-07-23,,other,medium,open,,Asked about cancellation policy and notice period.
2006,CUST-001814,2026-03-30,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
2007,CUST-001816,2026-05-02,2026-05-03,other,high,closed,40.38,Asked about cancellation policy and notice period.
2008,CUST-001816,2026-04-04,2026-04-05,other,medium,closed,24.72,Provided feedback about the onboarding experience.
2009,CUST-001817,2026-05-28,,technical,medium,open,,Feature X is not syncing data correctly.
2010,CUST-001818,2026-08-26,2026-08-27,technical,low,closed,31.78,Requested help configuring an integration.
2011,CUST-001819,2026-05-18,2026-05-19,billing,medium,closed,29.13,Requested a refund for a duplicate charge.
2012,CUST-001823,2026-08-12,2026-08-15,other,medium,closed,79.85,Provided feedback about the onboarding experience.
2013,CUST-001823,2026-05-21,,billing,low,open,,Reported a failed payment and requested a retry.
2014,CUST-001823,2026-08-17,2026-08-18,billing,medium,closed,34.53,Reported a failed payment and requested a retry.
2015,CUST-001823,2026-04-28,2026-04-30,other,low,closed,63.6,Asked about cancellation policy and notice period.
2016,CUST-001825,2026-03-21,2026-03-21,technical,high,closed,15.29,Reported repeated login failures over the past week.
2017,CUST-001826,2026-07-08,2026-07-08,billing,medium,closed,6.71,Asked why the monthly charge increased without notice.
2018,CUST-001826,2026-08-19,2026-08-19,technical,medium,closed,1.16,Feature X is not syncing data correctly.
2019,CUST-001827,2026-04-30,,technical,high,open,,Requested help configuring an integration.
2020,CUST-001828,2026-05-30,2026-05-30,other,low,closed,5.46,Provided feedback about the onboarding experience.
2021,CUST-001829,2026-07-08,2026-07-09,billing,medium,closed,46.68,Asked why the monthly charge increased without notice.
2022,CUST-001829,2026-04-02,2026-04-02,billing,high,closed,23.91,Asked why the monthly charge increased without notice.
2023,CUST-001830,2026-05-13,2026-05-14,technical,medium,closed,37.42,Feature X is not syncing data correctly.
2024,CUST-001830,2026-09-02,2026-09-04,billing,medium,closed,51.61,Requested a refund for a duplicate charge.
2025,CUST-001830,2026-05-06,,billing,medium,open,,Requested a refund for a duplicate charge.
2026,CUST-001832,2026-09-09,,billing,low,open,,Asked why the monthly charge increased without notice.
2027,CUST-001832,2026-06-30,2026-06-30,billing,medium,closed,14.97,Requested a refund for a duplicate charge.
2028,CUST-001832,2026-04-15,,other,medium,open,,Provided feedback about the onboarding experience.
2029,CUST-001832,2026-08-24,2026-08-25,other,low,closed,27.73,General question about plan upgrade options.
2030,CUST-001835,2026-05-31,2026-05-31,billing,low,closed,11.39,Asked why the monthly charge increased without notice.
2031,CUST-001836,2026-08-27,2026-08-28,technical,low,closed,36.96,Reported repeated login failures over the past week.
2032,CUST-001838,2026-04-18,2026-04-19,billing,low,closed,28.62,Asked why the monthly charge increased without notice.
2033,CUST-001843,2026-04-27,2026-04-27,billing,high,closed,7.15,Asked why the monthly charge increased without notice.
2034,CUST-001843,2026-08-04,2026-08-04,technical,high,closed,2.4,Feature X is not syncing data correctly.
2035,CUST-001844,2026-06-10,2026-06-11,technical,high,closed,29.04,Requested help configuring an integration.
2036,CUST-001845,2026-06-09,2026-06-09,technical,medium,closed,2.57,App crashes when loading the dashboard view.
2037,CUST-001848,2026-03-27,2026-03-28,billing,high,closed,34.88,Asked why the monthly charge increased without notice.
2038,CUST-001849,2026-08-09,,other,medium,open,,Requested a copy of past invoices.
2039,CUST-001849,2026-07-29,2026-07-29,other,medium,closed,16.09,Requested a copy of past invoices.
2040,CUST-001850,2026-05-25,2026-05-26,technical,medium,closed,27.22,Reported repeated login failures over the past week.
2041,CUST-001850,2026-07-08,,billing,medium,open,,Asked why the monthly charge increased without notice.
2042,CUST-001850,2026-08-14,,technical,medium,open,,Requested help configuring an integration.
2043,CUST-001851,2026-07-31,,technical,high,open,,App crashes when loading the dashboard view.
2044,CUST-001851,2026-09-03,,technical,high,open,,App crashes when loading the dashboard view.
2045,CUST-001853,2026-04-27,2026-04-27,billing,medium,closed,19.29,Customer disputes a charge on their most recent invoice.
2046,CUST-001853,2026-07-09,,billing,high,open,,Reported a failed payment and requested a retry.
2047,CUST-001854,2026-06-24,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
2048,CUST-001855,2026-07-16,,other,low,open,,Asked about cancellation policy and notice period.
2049,CUST-001855,2026-04-15,2026-04-16,technical,low,closed,24.69,Reported repeated login failures over the past week.
2050,CUST-001855,2026-07-11,2026-07-12,technical,medium,closed,30.58,App crashes when loading the dashboard view.
2051,CUST-001856,2026-04-18,2026-04-19,billing,low,closed,45.85,Asked why the monthly charge increased without notice.
2052,CUST-001856,2026-09-13,,other,low,open,,Provided feedback about the onboarding experience.
2053,CUST-001857,2026-04-30,,billing,low,open,,Reported a failed payment and requested a retry.
2054,CUST-001858,2026-06-08,,technical,high,open,,Feature X is not syncing data correctly.
2055,CUST-001859,2026-07-17,2026-07-19,billing,low,closed,53.49,Reported a failed payment and requested a retry.
2056,CUST-001859,2026-07-03,,technical,medium,open,,Requested help configuring an integration.
2057,CUST-001859,2026-04-30,2026-05-01,billing,medium,closed,35.82,Customer disputes a charge on their most recent invoice.
2058,CUST-001865,2026-04-28,2026-04-28,technical,medium,closed,6.38,Feature X is not syncing data correctly.
2059,CUST-001865,2026-08-25,2026-08-25,other,medium,closed,10.93,Requested a copy of past invoices.
2060,CUST-001867,2026-07-10,2026-07-10,other,medium,closed,15.84,Provided feedback about the onboarding experience.
2061,CUST-001868,2026-05-16,2026-05-17,billing,medium,closed,25.86,Asked why the monthly charge increased without notice.
2062,CUST-001870,2026-04-12,2026-04-13,billing,medium,closed,28.25,Reported a failed payment and requested a retry.
2063,CUST-001871,2026-04-22,2026-04-22,other,medium,closed,13.06,General question about plan upgrade options.
2064,CUST-001872,2026-04-18,2026-04-18,technical,low,closed,23.73,App crashes when loading the dashboard view.
2065,CUST-001872,2026-06-01,2026-06-02,technical,medium,closed,33.05,App crashes when loading the dashboard view.
2066,CUST-001872,2026-06-09,2026-06-10,billing,medium,closed,39.17,Requested a refund for a duplicate charge.
2067,CUST-001872,2026-09-09,2026-09-11,billing,high,closed,69.41,Requested a refund for a duplicate charge.
2068,CUST-001873,2026-04-19,,other,low,open,,Requested a copy of past invoices.
2069,CUST-001874,2026-03-31,2026-04-01,technical,high,closed,46.3,App crashes when loading the dashboard view.
2070,CUST-001874,2026-08-20,2026-08-20,technical,medium,closed,3.81,Reported repeated login failures over the past week.
2071,CUST-001874,2026-06-13,2026-06-14,billing,medium,closed,39.83,Asked why the monthly charge increased without notice.
2072,CUST-001876,2026-06-03,2026-06-04,billing,high,closed,25.53,Reported a failed payment and requested a retry.
2073,CUST-001877,2026-06-08,2026-06-08,technical,medium,closed,12.3,Feature X is not syncing data correctly.
2074,CUST-001881,2026-05-28,2026-05-29,technical,medium,closed,43.4,Requested help configuring an integration.
2075,CUST-001884,2026-08-09,2026-08-09,billing,low,closed,15.97,Asked why the monthly charge increased without notice.
2076,CUST-001886,2026-04-23,,technical,high,open,,Reported repeated login failures over the past week.
2077,CUST-001886,2026-05-08,2026-05-08,billing,high,closed,2.4,Requested a refund for a duplicate charge.
